year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,1,1,5428.1836,5404.625,5404.625,,.43858767,.43858767,MD,510,32,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,
2022,1,1,5485.8447,,,,.43858767,.54858446,MD,510,0,Female,Hispanic,Hispanic,,,,,,,
2022,1,1,4502.4014,4475.043,4475.043,,.45024016,.45024016,MD,510,51,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,1,1,5421.8848,,,,.45024016,.54218847,MD,510,2,Female,Not hispanic,Black,,,,,,,
2022,1,5,6442.3232,6429.3916,6429.3916,,.64423233,.64423233,MD,Not identified,47,Male,Not hispanic,White,Veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Retail trade,"Management, business, and financial occupations",
2022,1,5,3709.5486,3657.6777,3657.6777,,.64423233,.37095487,MD,Not identified,36,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Retail trade,Professional and related occupations,
2022,1,6,4210.5879,4185.0024,4185.0024,,.42105877,.42105877,MD,510,56,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Office and administrative support occupations,
2022,1,6,5232.3672,5074.1792,5074.1792,,.42105877,.52323669,MD,510,30,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Office and administrative support occupations,
2022,1,3,2347.3958,,,,.38979,.23473957,MD,31,7,Female,Not hispanic,Asian,,,,,,,
2022,1,3,5674.6592,,,,.38979,.5674659,MD,31,13,Male,Not hispanic,Asian,,,,,,,
2022,1,3,5282.0083,5268.3145,5268.3145,,.44523486,.44523486,MD,31,43,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,
2022,1,3,4452.3486,4390.0913,4390.0913,,.44523486,.44523486,MD,31,39,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,
2022,1,3,5489.0381,,,,.44523486,.54890376,MD,31,3,Male,Not hispanic,White,,,,,,,
2022,1,3,3213.9668,,,,.44523486,.32139668,MD,31,4,Female,Not hispanic,White,,,,,,,
2022,1,6,3291.2771,3284.6707,3284.6707,,.32912773,.32912773,MD,510,45,Male,Not hispanic,White,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,1,5,4112.0547,4087.2732,4087.2732,,.4112055,.4112055,MD,Not identified,64,Female,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,
2022,1,5,5584.6982,5531.3081,5531.3081,,.4112055,.55846983,MD,Not identified,26,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,1,6,4667.1709,4646.915,4646.915,,.45799738,.45799738,MD,510,34,Male,Not hispanic,White,Not a veteran,Government - Local,Two jobs,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,1,6,4579.9736,4515.9316,4515.9316,,.45799738,.45799738,MD,510,37,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,
2022,1,6,6869.5923,,,,.45799738,.68695921,MD,510,1,Female,Not hispanic,White,,,,,,,
2022,1,6,7805.9556,,,,.45799738,.78059554,MD,510,3,Male,Not hispanic,White,,,,,,,
2022,1,2,4230.356,4204.6504,4204.6504,,.42303559,.42303559,MD,510,58,Female,Not hispanic,Black,Veteran,Government - Local,Two jobs,"Not at work, usually FT",Educational,Professional and related occupations,
2022,1,2,4300.4697,4287.7734,4287.7734,,.42303559,.43004695,MD,510,35,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Transportation and material moving occupations,
2022,1,4,5840.8911,6067.2041,6067.2041,25378.246,.5840891,.5840891,MD,31,57,Female,Not hispanic,White,Not a veteran,Government - Federal,,Unemployed PT,Educational,Professional and related occupations,
2022,1,4,5823.375,5795.999,5795.999,23991.229,.5840891,.5840891,MD,31,58,Male,Not hispanic,Multiple races,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,147.56966
2022,1,8,3982.1755,3919.2292,3919.2292,15840.09,.35575762,.35575762,MD,Not identified,37,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,31.5
2022,1,8,3557.5762,3507.8303,3507.8303,13776.881,.35575762,.35575762,MD,Not identified,36,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Medical, except hospital",Service occupations,31.5
2022,1,8,5377.5967,,,,.35575762,.53775966,MD,Not identified,0,Female,Not hispanic,White,,,,,,,
2022,1,4,5033.9512,5149.6587,5149.6587,20210.371,.50339514,.50339514,MD,510,38,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Social Services,Service occupations,12.820333
2022,1,4,4334.1157,4321.3203,4321.3203,15679.802,.50339514,.50339514,MD,510,37,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Transportation,Transportation and material moving occupations,10
2022,1,4,4502.3369,,,,.50339514,.4502337,MD,510,2,Female,Not hispanic,Black,,,,,,,
2022,1,6,3146.2478,3124.8848,3124.8848,,.38116923,.38116923,MD,17,64,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,
2022,1,6,3811.6924,3788.7207,3788.7207,,.38116923,.38116923,MD,17,63,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Retail trade,Transportation and material moving occupations,
2022,1,6,4863.7622,4783.894,4783.894,,.38116923,.48637623,MD,17,27,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Retail trade,Transportation and material moving occupations,
2022,1,7,5207.9424,5085.3848,5085.3848,,.55967206,.55967206,MD,33,55,Male,Not hispanic,Black,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,1,7,5596.7207,5562.7124,5562.7124,,.55967206,.55967206,MD,33,55,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,"Management, business, and financial occupations",
2022,1,5,5242.0493,5467.5889,5467.5889,,.52420491,.52420491,MD,31,23,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Sales and related occupations,
2022,1,5,3169.6035,3090.219,3090.219,,.52420491,.31696036,MD,31,41,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,
2022,1,5,7269.313,,,,.52420491,.72693133,MD,31,14,Female,Not hispanic,Black,,,,,,,
2022,1,4,3430.1917,3376.8442,3376.8442,13262.438,.34301916,.34301916,MD,Not identified,43,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",42.857143
2022,1,4,3919.4143,3857.4602,3857.4602,15590.442,.34301916,.34301916,MD,Not identified,38,Male,Not hispanic,White,Veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,147.56966
2022,1,3,3818.5396,3743.5244,3743.5244,,.44508964,.38185394,MD,33,41,Female,Not hispanic,Asian,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,1,3,7295.3232,6923.8203,6923.8203,,.44508964,.38185394,MD,33,42,Male,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,1,2,3867.0916,3843.5933,3843.5933,,.38670915,.38670915,MD,33,51,Female,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,1,2,4141.2207,4043.7664,4043.7664,,.38670915,.4141221,MD,33,54,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Personal services, including private household",Service occupations,
2022,1,8,3957.457,3933.4097,3933.4097,14979.879,.39574569,.39574569,MD,33,58,Female,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,76.57
2022,1,1,7780.9375,7757.9658,7757.9658,,.44638595,.44638595,MD,33,39,Male,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,1,1,4463.8594,4566.4629,4566.4629,,.44638595,.44638595,MD,33,38,Female,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,
2022,1,1,5311.4966,,,,.44638595,.53114969,MD,33,2,Female,Not hispanic,Black,,,,,,,
2022,1,1,5311.4966,,,,.44638595,.53114969,MD,33,4,Female,Not hispanic,Black,,,,,,,
2022,1,1,6936.9116,,,,.44638595,.69369113,MD,33,12,Female,Not hispanic,Black,,,,,,,
2022,1,4,4657.4058,4625.7822,4625.7822,19236.994,.50204635,.50204635,MD,25,62,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Production occupations,33.653751
2022,1,3,4323.9658,4297.9072,4297.9072,,.43239659,.43239659,MD,Not identified,64,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,
2022,1,3,4593.7998,4543.9458,4543.9458,,.51701033,.51701033,MD,17,54,Male,Not hispanic,White,Veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,1,2,3347.7527,3312.7246,3312.7246,,.33477527,.33477527,MD,Not identified,56,Male,Not hispanic,White,Veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,"Management, business, and financial occupations",
2022,1,1,4034.5386,4010.0227,4010.0227,,.40345386,.40345386,MD,25,57,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Social Services,"Management, business, and financial occupations",
2022,1,1,4480.2329,4374.8003,4374.8003,,.40345386,.40345386,MD,25,53,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,
2022,1,1,4783.9844,4828.9805,4828.9805,,.40345386,.47839847,MD,25,19,Female,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Professional and related occupations,
2022,1,4,5927.9155,5900.6978,5900.6978,24094.49,.59279156,.59279156,MD,Not identified,53,Female,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Office and administrative support occupations,
2022,1,4,3785.8999,3743.8013,3743.8013,14369.589,.59279156,.37858999,MD,Not identified,18,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Sales and related occupations,14
2022,1,4,4254.7988,3995.1228,3995.1228,13072.793,.59279156,.42547986,MD,Not identified,21,Male,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed PT,"Personal services, including private household",Transportation and material moving occupations,
2022,1,4,4254.7988,3995.1228,3995.1228,13072.793,.59279156,.42547986,MD,Not identified,23,Male,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,Retail trade,Sales and related occupations,
2022,1,7,4303.7603,4277.8232,4277.8232,,.43037602,.43037602,MD,25,64,Female,Not hispanic,White,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,
2022,1,7,4984.4429,4950.5986,4950.5986,,.43037602,.43037602,MD,25,61,Male,Not hispanic,White,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,1,6,3332.1089,3297.2446,3297.2446,,.48649091,.48649091,MD,13,58,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,"Management, business, and financial occupations",
2022,1,3,4347.5801,4327.6187,4327.6187,,.43475804,.43475804,MD,13,52,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
