year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,1,4,7575.7188,7585.8169,7585.8169,30659.096,.49399656,.49399656,MD,33,37,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Construction,Construction and extraction occupations,15
2022,1,8,5297.1772,5164.5068,5164.5068,20268.645,.52971774,.52971774,MD,33,44,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,21.5
2022,1,8,4882.1343,4741.0171,4741.0171,18999.574,.48821342,.48821342,MD,25,80+,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,14.325
2022,1,8,3901.0994,3839.4346,3839.4346,15517.59,.48821342,.39010993,MD,25,35,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,67.300003
2022,1,4,6422.4189,6289.0547,6289.0547,26032.121,.6422419,.6422419,MD,33,56,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Transportation and material moving occupations,13
2022,1,8,3544.4792,3517.8955,3517.8955,13635.905,.4966256,.35444793,MD,Not identified,26,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,45.673
2022,1,8,3544.4792,3517.8955,3517.8955,13635.905,.4966256,.35444793,MD,Not identified,27,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,35.576748
2022,1,8,4322.6792,4251.6963,4251.6963,16863.787,.4966256,.35444793,MD,Not identified,28,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,147.56966
2022,1,8,3414.1626,3361.0647,3361.0647,13200.464,.34141627,.34141627,MD,33,41,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",57.692219
2022,1,8,3672.9468,3663.4243,3663.4243,14806.221,.34141627,.34141627,MD,33,41,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,"Management, business, and financial occupations",32.05125
2022,1,4,5380.8789,5451.2427,5451.2427,22123.082,.53808784,.53808784,MD,33,32,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",36
2022,1,4,4245.874,4233.3389,4233.3389,15360.564,.53808784,.53808784,MD,33,35,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,"Management, business, and financial occupations",36.458332
2022,1,8,4329.8188,4198.917,4198.917,16343.97,.49084169,.49084169,MD,31,32,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,22.4
2022,1,8,4908.417,5021.2388,5021.2388,19706.373,.49084169,.49084169,MD,31,39,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Social Services,Professional and related occupations,22.575001
2022,1,8,4234.9165,4288.8984,4288.8984,17092.332,.4966256,.42349163,MD,17,23,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for economic reasons",Entertainment and recreation,Service occupations,11
2022,1,8,4322.6792,4548.0391,4548.0391,20140.787,.4966256,.4322679,MD,17,29,Male,Not hispanic,White,Not a veteran,"Private, for profit",,Unemployed FT,Entertainment and recreation,Sales and related occupations,
2022,1,4,5174.3818,5143.1978,5143.1978,19928.414,.50204635,.51743817,MD,3,63,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Retail trade,Transportation and material moving occupations,7.25
2022,1,4,3281.9009,3246.6753,3246.6753,12584.613,.50204635,.32819009,MD,3,32,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,30
2022,1,4,5539.8716,5479.7505,5479.7505,21724.805,.50204635,.55398715,MD,3,54,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Installation, maintenance, and repair occupations",21
2022,1,4,3609.1492,3425.3589,3425.3589,12428.829,.36091492,.36091492,MD,Not identified,44,Male,Not hispanic,Black,Veteran,Government - Local,Employed with one job,"Not at work, usually FT",Public administration,Service occupations,46
2022,1,4,3809.7983,3884.2976,3884.2976,25159.193,.36091492,.38097984,MD,Not identified,18,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Service occupations,12
2022,1,8,3592.2839,3409.3525,3409.3525,12370.751,.3592284,.3592284,MD,Not identified,44,Male,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,24
2022,1,4,3263.4265,3192.7017,3192.7017,12375.403,.32634267,.32634267,MD,Not identified,34,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT","Medical, except hospital",Professional and related occupations,44.871666
2022,1,4,4891.0864,4889.8091,4889.8091,19762.818,.32634267,.32634267,MD,Not identified,36,Male,Not hispanic,Asian,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,147.56966
2022,1,8,4108.4937,4090.6624,4090.6624,16225.068,.35444793,.35444793,MD,31,30,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,18.75
2022,1,8,3544.4792,3517.8955,3517.8955,13635.905,.35444793,.35444793,MD,31,27,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,25
2022,1,8,4820.0366,4688.0078,4688.0078,18205.961,.49970031,.49970031,MD,31,72,Male,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,1,8,4997.0034,4852.5659,4852.5659,19814.623,.49970031,.49970031,MD,31,69,Female,Not hispanic,White,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,1,8,5150.2021,5119.1641,5119.1641,19835.291,.51502025,.51502025,MD,Not identified,64,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,25
2022,1,8,3266.5649,3231.5039,3231.5039,12525.807,.32665649,.32665649,MD,13,34,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,37.5
2022,1,8,3901.0994,3839.4346,3839.4346,15517.59,.32665649,.32665649,MD,13,38,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Manufacturing, durable goods",Office and administrative support occupations,24
2022,1,4,5539.8716,5479.7505,5479.7505,21724.805,.59279156,.59279156,MD,Not identified,50,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",57.686501
2022,1,4,5927.9155,5900.6978,5900.6978,24108.439,.59279156,.59279156,MD,Not identified,50,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,18
2022,1,4,4678.043,4702.915,4702.915,16261.448,.59279156,.46780428,MD,Not identified,18,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Service occupations,12.75
2022,1,8,4322.6792,4251.6963,4251.6963,16863.787,.35444793,.35444793,MD,33,28,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",31.468365
2022,1,8,3544.4792,3517.8955,3517.8955,13635.905,.35444793,.35444793,MD,33,26,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,23.504221
2022,1,8,5167.1157,5156.7441,5156.7441,20026.309,.59640515,.59640515,MD,17,48,Male,Not hispanic,White,Not a veteran,"Self-employed, unincorporated",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,
2022,1,8,5964.0513,5916.2554,5916.2554,24172.002,.59640515,.59640515,MD,17,45,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,32.211498
2022,1,8,3901.0994,3839.4346,3839.4346,15517.59,.39010993,.39010993,MD,3,35,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,20
2022,1,8,4108.4937,4090.6624,4090.6624,16225.068,.39010993,.41084936,MD,3,33,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,18.9
2022,1,8,5105.0898,4965.2524,4965.2524,19728.695,.56292391,.56292391,MD,Not identified,66,Male,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,26.424999
2022,1,8,5629.2393,5586.6606,5586.6606,22645.641,.56292391,.56292391,MD,Not identified,56,Female,Not hispanic,White,Veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,19
2022,1,8,5831.8452,5805.0684,5805.0684,23717.727,.58318448,.58318448,MD,Not identified,50,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,18
2022,1,8,5450.0898,5390.9429,5390.9429,21372.723,.58318448,.58318448,MD,Not identified,50,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",57.674999
2022,1,8,5520.4019,5462.6416,5462.6416,22611.369,.55204022,.55204022,MD,Not identified,57,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT","Manufacturing, durable goods",Production occupations,23.85
2022,1,8,3855.8943,3794.9441,3794.9441,15337.775,.3228713,.3228713,MD,Not identified,39,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Transportation,Office and administrative support occupations,25.475
2022,1,8,3228.7129,3194.0581,3194.0581,12380.661,.3228713,.3228713,MD,Not identified,33,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Agriculture, mining, forestry and fisheries",Professional and related occupations,11.25
2022,1,8,5002.0718,4857.4883,4857.4883,19466.33,.50020719,.50020719,MD,Not identified,70,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"PT for non-economic reasons, usually FT",Retail trade,Sales and related occupations,15
2022,1,8,4412.5171,4340.0586,4340.0586,17214.266,.50020719,.4412517,MD,Not identified,29,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT for non-economic reasons, usually FT",Construction,Construction and extraction occupations,31
